DENOM_CIA,CNPJ_CIA,ANO,ROA,LC,CTPT,ME,ML,setor_economico,ano_fator
DEXCO S.A.,97.837.181/0001-47,2019,,1.6345066056161341,1.1724093745387425,0.27120206173307054,,Materiais Básicos,8
DEXCO S.A.,97.837.181/0001-47,2020,,1.7497388880757574,1.2162130490459035,0.21980857253262798,,Materiais Básicos,9
DEXCO S.A.,97.837.181/0001-47,2021,,1.382522004537189,1.340111468164022,0.3186792164392703,,Materiais Básicos,10
DEXCO S.A.,97.837.181/0001-47,2022,,1.584694571383066,1.6209248110059709,0.2703856056276623,,Materiais Básicos,11
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2012,,0.6615556340911238,3.3058537213336847,0.03694782008188807,,Materiais Básicos,1
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2013,,0.9048988018894485,12.19172811190932,0.435075383214709,,Materiais Básicos,2
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2014,,0.8999362611737272,29.17787703625854,0.05363440438871473,,Materiais Básicos,3
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2015,,0.7598837309469135,-22.352702580897155,0.03569291120778535,,Materiais Básicos,4
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2016,,1.2723643232357922,54.119199272065515,0.26630964751019104,,Materiais Básicos,5
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2017,,1.2918148475505786,3.430119822728019,0.24567088607594936,,Materiais Básicos,6
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2018,,1.3804657555972615,3.5503424018758825,0.091400028837966,,Materiais Básicos,7
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2019,0.1391174816240412,1.2113086787010119,3.0565616608293187,0.08629730519142706,0.0019281690049865808,Materiais Básicos,8
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2020,0.7332790892207612,1.596950070439285,1.6753127223847553,0.20159324259249764,0.0104345100641929,Materiais Básicos,9
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2021,0.85096461675156,1.9830095843370406,1.4456169428749954,0.15715618966249886,0.012063370180573713,Materiais Básicos,10
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2022,0.7181204932864924,2.720329242260676,0.9007495454327437,0.14547153912000718,0.013555406476096103,Materiais Básicos,11
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2012,0.8613567222330942,2.4776115680631277,0.6386115790474963,0.17557688519536319,0.030056176188050465,Saúde,1
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2013,1.8768723149993738,1.9686224817933764,0.7320561427342633,0.17458865111656865,0.13410751267876653,Saúde,2
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2014,1.1571743423083756,1.761186071455399,0.6627921993127396,0.1550938565888671,0.07494368817941435,Saúde,3
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2015,0.3298130473463772,1.8065391891747453,0.6780931557913225,0.12355966345536196,0.018804627349218804,Saúde,4
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2016,0.6318776552649934,1.609323782548034,0.7912087335951492,0.17403458000016442,0.012222630192419285,Saúde,5
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2017,0.7793684888274653,1.0556268703390097,0.8815014572517401,0.16589288172769281,0.04977726508250244,Saúde,6
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2018,0.9993731064838824,1.627560147454843,1.1748527812075389,0.1539337848621986,0.05818716884157588,Saúde,7
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2019,0.6029095479652989,1.456367763599215,1.7085952548613677,0.19825573336296579,0.03939996762632918,Saúde,8
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2020,-0.6007516643991601,1.397515591853207,2.7730497256065836,0.13241826531526932,-0.03996804482597795,Saúde,9
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2021,-0.748659122753599,0.988181592010092,2.0800620731115695,0.09773566194700016,-0.03919984517888903,Saúde,10
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2022,-1.2026157169418379,1.2523696807367601,2.786525627912888,0.16209432128055276,-0.07114228420146884,Saúde,11
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2012,,1.75415032551144,1.1435370655709638,0.05088254593175853,,Saúde,1
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2013,,1.6783172475353263,1.1664878998327899,0.050922191195228735,,Saúde,2
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2014,,1.7616377592570132,1.3105248279805461,0.04799859677087727,,Saúde,3
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2015,,1.7106102804419392,1.208294831784554,0.051445449354640876,,Saúde,4
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2016,,1.5936990531304995,1.1511148958469801,0.05259422040914497,,Saúde,5
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2017,,1.7461116284599076,1.2265464080591075,0.052263128109160825,,Saúde,6
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2018,,1.5463264629073556,1.1563895738847023,0.05746869354497859,,Saúde,7
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2019,,1.6980512484937476,1.7858677238179543,0.07901845354316837,,Saúde,8
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2020,,2.0310657435770314,1.1712706799651706,0.07445186601445138,,Saúde,9
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2021,,1.7118141192234353,1.2759237044719196,0.08044532660674246,,Saúde,10
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2022,,1.5458187285887999,1.4663596116813247,0.08065531045802818,,Saúde,11
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2012,,3.380289092210732,1.1297315665722498,0.17207679929345002,,Consumo Cíclico,1
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2013,,3.2970176843338974,1.1441173550405856,0.15730628941889263,,Consumo Cíclico,2
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2014,,3.1675635398353728,1.2791410813174757,0.1434932090805633,,Consumo Cíclico,3
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2015,,3.6429158132388166,1.1870519301147409,0.1310117311861731,,Consumo Cíclico,4
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2016,,3.343093368167843,1.3404629001189183,0.02100542089629609,,Consumo Cíclico,5
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2017,,3.350605807142012,1.5816401392494617,-0.14476689051242456,,Consumo Cíclico,6
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2018,,2.945875067721597,2.338667284873923,-0.009160857872060155,,Consumo Cíclico,7
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2019,9.380138789035387,4.517204063775253,2.399230580482333,0.15696379441349365,0.11853107643947622,Consumo Cíclico,8
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2020,9.128224272699414,4.660344116392721,2.8070273239213788,0.17512092504746046,0.13115695013986417,Consumo Cíclico,9
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2021,8.035653110447504,5.749002195873529,2.8934033918754025,0.21062610477487925,0.12009469048694267,Consumo Cíclico,10
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2022,9.136869910317603,3.024455030188975,3.476400208319681,0.19829595267953257,0.11327235176277436,Consumo Cíclico,11
DOTZ S.A.,18.174.270/0001-84,2012,,,,,,Consumo Cíclico,1
DOTZ S.A.,18.174.270/0001-84,2013,,,,,,Consumo Cíclico,2
DOTZ S.A.,18.174.270/0001-84,2014,,,,,,Consumo Cíclico,3
DOTZ S.A.,18.174.270/0001-84,2015,,,,,,Consumo Cíclico,4
DOTZ S.A.,18.174.270/0001-84,2016,,,,,,Consumo Cíclico,5
DOTZ S.A.,18.174.270/0001-84,2017,,,,,,Consumo Cíclico,6
DOTZ S.A.,18.174.270/0001-84,2018,,,,,,Consumo Cíclico,7
DOTZ S.A.,18.174.270/0001-84,2019,,0.6996944219049428,-1.8690949321865915,0.030994772629013873,,Consumo Cíclico,8
DOTZ S.A.,18.174.270/0001-84,2020,,0.42925477674815454,-1.5432616475758465,-0.024710376015710862,,Consumo Cíclico,9
DOTZ S.A.,18.174.270/0001-84,2021,,1.0223548419004913,-6.227830849737069,-0.4684989634620368,,Consumo Cíclico,10
DOTZ S.A.,18.174.270/0001-84,2022,,0.6931470443906554,-3.3260560346099592,-0.6046322720705049,,Consumo Cíclico,11
DURATEX S.A.,97.837.181/0001-47,2012,,1.864258676222743,0.928270294922091,0.35131344311614515,,Materiais Básicos,1
DURATEX S.A.,97.837.181/0001-47,2013,,1.983634605541815,0.873612286812959,0.37378937977460197,,Materiais Básicos,2
DURATEX S.A.,97.837.181/0001-47,2014,,1.7911859081146746,0.908721603853414,0.3081101375904221,,Materiais Básicos,3
DURATEX S.A.,97.837.181/0001-47,2015,,2.134134972390644,0.9512847028772596,0.22994922807600093,,Materiais Básicos,4
DURATEX S.A.,97.837.181/0001-47,2016,,2.6851736459723723,1.0436462894134142,0.23050442993943362,,Materiais Básicos,5
DURATEX S.A.,97.837.181/0001-47,2017,,,,,,Materiais Básicos,6
DURATEX S.A.,97.837.181/0001-47,2018,,,,,,Materiais Básicos,7
DURATEX S.A.,97.837.181/0001-47,2019,,,,,,Materiais Básicos,8
DURATEX S.A.,97.837.181/0001-47,2020,,,,,,Materiais Básicos,9
DURATEX S.A.,97.837.181/0001-47,2021,,,,,,Materiais Básicos,10
DURATEX S.A.,97.837.181/0001-47,2022,,,,,,Materiais Básicos,11
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2012,,0.9130982490679264,1.9150759331861358,0.49415779373850977,,Bens Industriais,1
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2013,,1.1724213648477217,2.0985119843434004,0.4533005893388515,,Bens Industriais,2
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2014,,0.7237509863627022,2.756261959235192,0.4829331008058901,,Bens Industriais,3
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2015,,0.6472198087864242,3.797805126051754,0.4520866809367509,,Bens Industriais,4
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2016,,0.6945833919337285,10.533388525308839,0.39393410241654636,,Bens Industriais,5
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2017,,1.2158584975681614,9.330515352181557,0.5093220116574354,,Bens Industriais,6
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2018,,1.5377593158532565,14.64991043526742,0.5104880718475282,,Bens Industriais,7
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2019,,0.5805525957390117,24.348474034316386,0.3448619478057694,,Bens Industriais,8
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2020,,0.6948380890292964,196.46248731777646,0.35321839718424936,,Bens Industriais,9
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2021,,0.6354936809727408,6.035891260142538,0.48563801966610065,,Bens Industriais,10
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2022,,0.6261086193172987,6.189841107246653,0.35035138333523885,,Bens Industriais,11
ELETROMIDIA S.A.,09.347.516/0001-81,2012,,,,,,Comunicações,1
ELETROMIDIA S.A.,09.347.516/0001-81,2013,,,,,,Comunicações,2
ELETROMIDIA S.A.,09.347.516/0001-81,2014,,,,,,Comunicações,3
ELETROMIDIA S.A.,09.347.516/0001-81,2015,,,,,,Comunicações,4
ELETROMIDIA S.A.,09.347.516/0001-81,2016,,,,,,Comunicações,5
ELETROMIDIA S.A.,09.347.516/0001-81,2017,,,,,,Comunicações,6
ELETROMIDIA S.A.,09.347.516/0001-81,2018,,,,,,Comunicações,7
ELETROMIDIA S.A.,09.347.516/0001-81,2019,,1.0820410868124586,3.101793025554144,0.20436165041989576,,Comunicações,8
ELETROMIDIA S.A.,09.347.516/0001-81,2020,,0.7166101720707457,10.04768432390091,0.006980913370331305,,Comunicações,9
ELETROMIDIA S.A.,09.347.516/0001-81,2021,,2.13886295796886,1.1225962885222491,0.1957743361767437,,Comunicações,10
ELETROMIDIA S.A.,09.347.516/0001-81,2022,,0.7401594805531734,1.1573000023061135,0.3146011515316671,,Comunicações,11
EMBRAER S.A.,07.689.002/0001-89,2012,,1.9216824194576456,1.83264704413157,0.14474014513533548,,Bens Industriais,1
EMBRAER S.A.,07.689.002/0001-89,2013,,1.9938821038515049,1.792371003485835,0.1642137202194862,,Bens Industriais,2
EMBRAER S.A.,07.689.002/0001-89,2014,,2.276098803461053,1.6938422593922977,0.13260691849375097,,Bens Industriais,3
EMBRAER S.A.,07.689.002/0001-89,2015,,2.0812899611963176,2.0360391693601096,0.10720173131693782,,Bens Industriais,4
EMBRAER S.A.,07.689.002/0001-89,2016,,2.131920242293785,1.9596801303681208,0.09252314457155951,,Bens Industriais,5
EMBRAER S.A.,07.689.002/0001-89,2017,,2.5342084415920207,1.854076231954078,0.11463601995292588,,Bens Industriais,6
EMBRAER S.A.,07.689.002/0001-89,2018,,2.3347975530909975,1.8662333921137324,0.057940498738891184,,Bens Industriais,7
EMBRAER S.A.,07.689.002/0001-89,2019,,1.3422195223975437,1.9249118984578248,0.017093349201480215,,Bens Industriais,8
EMBRAER S.A.,07.689.002/0001-89,2020,,2.531102022137326,2.5889391637308754,-0.008018984445592564,,Bens Industriais,9
EMBRAER S.A.,07.689.002/0001-89,2021,,2.0770648021360154,2.659789640668971,0.09548814155279038,,Bens Industriais,10
EMBRAER S.A.,07.689.002/0001-89,2022,,1.7893105416988548,2.590901228701166,0.022494398533722728,,Bens Industriais,11
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2012,1.3309971859064202,12.252464274974104,0.09257800418978929,0.2659277621315752,0.03423177135760263,"Petróleo, Gás e Biocombustíveis",1
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2013,2.957219823873118,5.495083524458289,0.2616227013308527,0.4585980316321325,0.07284490418743954,"Petróleo, Gás e Biocombustíveis",2
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2014,2.4777562083418507,12.112388908477763,0.25396507789379114,0.4301177190639705,0.056539306591996394,"Petróleo, Gás e Biocombustíveis",3
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2015,1.1908561562847801,8.465964410288224,0.27558665979960323,-0.1512418579904553,0.03227247702025748,"Petróleo, Gás e Biocombustíveis",4
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2016,2.3154411048720758,5.63351562868323,0.28196853773158964,0.396596523483904,0.054046736015179946,"Petróleo, Gás e Biocombustíveis",5
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2017,4.572493160612188,7.373275007932859,0.2640523968605612,0.8131669476965515,0.11165512337285798,"Petróleo, Gás e Biocombustíveis",6
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2018,4.243336574880488,9.932113702236286,0.23251313372632154,0.7033808159517514,0.13417045644939352,"Petróleo, Gás e Biocombustíveis",7
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2019,1.8667175859412206,3.628586610918155,0.5710977173138237,0.5787517878507111,0.05450823435720052,"Petróleo, Gás e Biocombustíveis",8
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2020,1.1173338958177839,3.559525937410041,0.5778158433376399,0.8333537822361087,0.030989907960075863,"Petróleo, Gás e Biocombustíveis",9
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2021,8.811603881298732,3.259246799883402,0.6056313719540883,1.6192342234280495,0.3105415347005145,"Petróleo, Gás e Biocombustíveis",10
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2022,2.1170518886587812,1.721664558342421,1.013728578446604,0.4872864896571285,0.06324933030363473,"Petróleo, Gás e Biocombustíveis",11
ENERGISA S.A.,00.864.214/0001-06,2012,,1.346936577281675,2.37011813528105,0.21933390634511776,,Utilidade Pública,1
ENERGISA S.A.,00.864.214/0001-06,2013,,1.1846965060385775,2.025968565290422,0.21744106947650127,,Utilidade Pública,2
ENERGISA S.A.,00.864.214/0001-06,2014,,1.2088894068777276,5.2029044370194,0.18778210288736394,,Utilidade Pública,3
ENERGISA S.A.,00.864.214/0001-06,2015,,1.2466547796178036,4.576019914591477,0.13109174344979904,,Utilidade Pública,4
ENERGISA S.A.,00.864.214/0001-06,2016,,1.2665506888229845,3.1949817736742676,0.15411650203480828,,Utilidade Pública,5
ENERGISA S.A.,00.864.214/0001-06,2017,,1.235540317966889,3.6082672417432713,0.15051292960393348,,Utilidade Pública,6
ENERGISA S.A.,00.864.214/0001-06,2018,,1.4642337573366566,5.021965999992063,0.2418097490679541,,Utilidade Pública,7
ENERGISA S.A.,00.864.214/0001-06,2019,,1.308449656819668,5.0845675325197845,0.1758472723015746,,Utilidade Pública,8
ENERGISA S.A.,00.864.214/0001-06,2020,,1.096182165213724,5.0623754186087755,0.1933648686722733,,Utilidade Pública,9
ENERGISA S.A.,00.864.214/0001-06,2021,,1.2733059160344564,4.9718938623486055,0.22169814028847193,,Utilidade Pública,10
ENERGISA S.A.,00.864.214/0001-06,2022,,1.1133753954667263,3.7798665016735353,0.2639771284433235,,Utilidade Pública,11
ENEVA S.A,04.423.567/0001-21,2012,,0.457272660426669,2.4945157741974247,-0.8323420377235508,,Utilidade Pública,1
ENEVA S.A,04.423.567/0001-21,2013,,0.2510498147109346,2.7644483624483414,-0.1950430592613031,,Utilidade Pública,2
ENEVA S.A,04.423.567/0001-21,2014,,0.260975549115862,4.784962289933909,-0.17420132006593655,,Utilidade Pública,3
ENEVA S.A,04.423.567/0001-21,2015,,0.6428179314029738,1.373960807642451,0.20275800670734798,,Utilidade Pública,4
ENEVA S.A,04.423.567/0001-21,2016,,0.7177597138153701,1.3122104316899987,0.369352743635651,,Utilidade Pública,5
ENEVA S.A,04.423.567/0001-21,2017,,1.6295534662549793,1.02892724707423,0.4131909604511471,,Utilidade Pública,6
ENEVA S.A,04.423.567/0001-21,2018,,2.193202855846762,0.9573387779524752,0.499493625497626,,Utilidade Pública,7
ENEVA S.A,04.423.567/0001-21,2019,,2.0886920811750516,1.0091277189354733,0.46430368885521595,,Utilidade Pública,8
ENEVA S.A,04.423.567/0001-21,2020,,2.7491272952767467,1.0449662957050667,0.4929915712625593,,Utilidade Pública,9
ENEVA S.A,04.423.567/0001-21,2021,,2.2202691470744247,1.02793370356855,0.4294470362718587,,Utilidade Pública,10
ENEVA S.A,04.423.567/0001-21,2022,,1.110767270229425,2.036831270896704,0.3463231343260446,,Utilidade Pública,11
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2012,,1.1742690632665216,1.245062275300027,0.6327557522149114,,Utilidade Pública,1
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2013,,1.0708676633829493,1.3588657220439655,0.5332911448323815,,Utilidade Pública,2
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2014,,1.681074633037218,1.408606337563787,0.44728849581367064,,Utilidade Pública,3
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2015,,1.4866525644903543,1.3035771926380308,0.47669492664123375,,Utilidade Pública,4
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2016,,1.8631176025686447,1.1800471819489435,0.47371736275355764,,Utilidade Pública,5
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2017,,0.658116460033003,1.8631017341590188,0.49916953841514294,,Utilidade Pública,6
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2018,,1.0926599078570862,2.755281361179525,0.4920278956000324,,Utilidade Pública,7
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2019,795.4768870684611,1.1281057868996884,3.305808407703013,0.5261107220598588,7.800809413226042,Utilidade Pública,8
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2020,275.4653510197249,1.4371684353213554,3.5448536669733057,0.528954555528646,10.425779808649176,Utilidade Pública,9
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2021,96.06252716197005,1.474926318045962,3.8049491232190418,0.47370192971302255,3.764680128362417,Utilidade Pública,10
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2022,129.4715247658688,1.2526746458832856,3.5244044789608555,0.5703039615406743,3.330801597043919,Utilidade Pública,11
ENJOEI S.A.,16.922.038/0001-51,2012,,,,,,Tecnologia da Informação,1
ENJOEI S.A.,16.922.038/0001-51,2013,,,,,,Tecnologia da Informação,2
ENJOEI S.A.,16.922.038/0001-51,2014,,,,,,Tecnologia da Informação,3
ENJOEI S.A.,16.922.038/0001-51,2015,,,,,,Tecnologia da Informação,4
ENJOEI S.A.,16.922.038/0001-51,2016,,,,,,Tecnologia da Informação,5
ENJOEI S.A.,16.922.038/0001-51,2017,,,,,,Tecnologia da Informação,6
ENJOEI S.A.,16.922.038/0001-51,2018,,,,,,Tecnologia da Informação,7
ENJOEI S.A.,16.922.038/0001-51,2019,,0.9153074379238831,1.472666443626631,-0.2885220858095646,,Tecnologia da Informação,8
ENJOEI S.A.,16.922.038/0001-51,2020,,17.8581650276691,0.06421492407617124,-0.30575200673307623,,Tecnologia da Informação,9
ENJOEI S.A.,16.922.038/0001-51,2021,,10.622447167465815,0.11243142917036657,-1.1738647069907668,,Tecnologia da Informação,10
ENJOEI S.A.,16.922.038/0001-51,2022,,8.316359570453539,0.13088092424839176,-0.561219861628066,,Tecnologia da Informação,11
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2012,,1.2730752653169486,2.7322918665492923,0.17989925625581024,,Utilidade Pública,1
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2013,,1.8243486560433788,2.196849539286295,0.11439085512814748,,Utilidade Pública,2
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2014,,1.3914878256583267,2.2705134921383534,0.17968855766770656,,Utilidade Pública,3
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2015,,1.6472607770403185,1.9759223822536396,0.1551727561036611,,Utilidade Pública,4
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2016,,1.7350710782556007,1.918808207505942,0.19144886163934147,,Utilidade Pública,5
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2017,,1.8393622339972515,2.0424731354895456,0.1974403125420276,,Utilidade Pública,6
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2018,,1.463676179501253,2.8923390983890878,0.2234411573404148,,Utilidade Pública,7
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2019,,1.8554182667356902,2.8400354555213903,0.2627161151428049,,Utilidade Pública,8
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2020,,1.6814471010011782,2.593604000232276,0.3071861265599367,,Utilidade Pública,9
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2021,,1.669819791349021,3.2257125077852864,0.23806922733764765,,Utilidade Pública,10
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2022,,0.9814229499939118,3.8805673836025028,0.23908328854388575,,Utilidade Pública,11
ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,61.092.037/0001-81,2012,0.5826850589937427,2.0473007390890654,0.6893901162378476,0.2033791708640575,0.009261321051999657,Bens Industriais,1
