,Unnamed: 0,ano,DENOM_CIA,CNPJ_CIA,ROA,margem_ebitda,margem_liquida,liquidez_corrente,cap_terc_patrimo_liquido,IPCA,PIB_per_capta,cambio,divida_liquida_pib,SELIC,SELIC_over (%a.a),empresa_factor,exportacoes,importacoes,balanca_comercial,PIB,receita_bruta_media,tamanho,ativo_medio,tamanho_empresa,intercepto
1357,1358,2021,CM HOSPITALAR S.A,12.420.164/0001-57,5.7292172609425,0.0949528676059001,0.063542420601924,2.15951068689497,2.20647860988546,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,79,284011.79674651,247648.42491228,36363.37183423,8.898727,,,5521331.0,Pequena Empresa,1
1358,1359,2021,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,1.72759906377556,0.0792932354929303,0.0477076495306588,3.26985229205693,0.593162554664485,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,48,284011.79674651,247648.42491228,36363.37183423,8.898727,,,750407.6,Microempresa,1
1359,1360,2021,NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,8.22466662569901,0.0965043462005795,0.0521232513942113,2.24384571503796,2.54469809183585,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,142,284011.79674651,247648.42491228,36363.37183423,8.898727,,,66625.0,Microempresa,1
1361,1362,2021,ENJOEI S.A.,16.922.038/0001-51,-25.1505944377984,-1.17386470699077,-1.11913510457886,10.6224471674658,0.112431429170367,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,93,284011.79674651,247648.42491228,36363.37183423,8.898727,,,367253.0,Microempresa,1
1362,1363,2021,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,0.134578610501348,0.0805383592344099,0.0017338447547472,1.10443031773891,0.754503434995192,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,77,284011.79674651,247648.42491228,36363.37183423,8.898727,,,750355.5,Microempresa,1
1363,1364,2021,TECHNOS S.A.,09.295.063/0001-97,4.36901965055311,0.13282040190584,0.089315589595486,3.83193777712631,0.953503498331378,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,66,284011.79674651,247648.42491228,36363.37183423,8.898727,,,417217.727272727,Microempresa,1
1364,1365,2021,RAÍZEN S.A.,33.453.598/0001-23,3.31084013256434,0.0320005261738675,0.0116237810770462,1.11830749428658,4.59590680094021,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,119,284011.79674651,247648.42491228,36363.37183423,8.898727,,,31236139.3333333,Média Empresa,1
1365,1366,2021,METALURGICA GERDAU S.A.,92.690.783/0001-09,20.8464578922833,0.299961116895137,0.198533179128374,2.38076665672201,0.710394974107961,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,189,284011.79674651,247648.42491228,36363.37183423,8.898727,,,12586693.3636364,Pequena Empresa,1
1366,1367,2021,CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,7.21070369394592,0.237777178335997,0.111539435247775,1.21160583117265,1.67425940041923,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,94,284011.79674651,247648.42491228,36363.37183423,8.898727,,,17673253.7272727,Média Empresa,1
1367,1368,2021,JALLES MACHADO S.A.,02.635.522/0001-95,4.92470317257336,0.827264142686707,0.157030001243718,2.58200639149124,2.0467903128832,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,19,284011.79674651,247648.42491228,36363.37183423,8.898727,,,3497991.33333333,Pequena Empresa,1
1368,1369,2021,BRF S.A.,01.838.723/0001-27,0.782392666118781,0.119068007452118,0.0090474575538432,1.23640827693795,5.33421425320343,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,7,284011.79674651,247648.42491228,36363.37183423,8.898727,,,43358795.4545455,Média Empresa,1
1369,1370,2021,CONSTRUTORA TENDA S.A.,71.476.527/0001-35,-4.42618783711888,-0.0180625318411278,-0.0773986458022468,2.19856559072959,2.66270364860452,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,169,284011.79674651,247648.42491228,36363.37183423,8.898727,817461.0,Pequena Empresa,2813943.18181818,Pequena Empresa,1
1370,1371,2021,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,8.25306510287938,0.146450046630086,0.0976776373324212,1.66000437991871,2.27347728369275,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,181,284011.79674651,247648.42491228,36363.37183423,8.898727,,,4162413.18181818,Pequena Empresa,1
1371,1372,2021,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,4.42546671381206,0.085043254960036,0.111890222966784,2.5381661786952,0.627501413652127,10.060983,47.287621,5.395025,61.620833,4.628358,4.435688,78,284011.79674651,247648.42491228,36363.37183423,8.898727,595709.0,Pequena Empresa,1066929.75,Microempresa,1
1372,1373,2022,RUMO S.A.,02.387.241/0001-60,1.11861040315226,0.508368941020014,0.0522299021653999,1.71426595677192,1.98185614307175,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,15,340327.96399345,296174.69762533,44153.26636812,9.915317,,,12852404.7272727,Pequena Empresa,1
1373,1374,2022,OCEANPACT SERVIÇOS MARITIMOS S.A.,09.114.805/0001-30,-4.08823103924834,0.21342978974268,-0.077417426269217,0.809961934323195,1.97804517461328,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,63,340327.96399345,296174.69762533,44153.26636812,9.915317,,,1277193.75,Microempresa,1
1374,1375,2022,MOBLY S.A.,31.553.627/0001-01,-9.90517982755959,-0.043371179121557,-0.141019905534652,2.84871234538211,0.637003225346495,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,112,340327.96399345,296174.69762533,44153.26636812,9.915317,,,306841.25,Microempresa,1
1375,1376,2022,TECNISA S.A.,08.065.557/0001-12,0.143050127252418,0.143743127151386,0.0096904532182837,3.63617244117101,1.58484105063808,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,49,340327.96399345,296174.69762533,44153.26636812,9.915317,604533.1,Pequena Empresa,2081082.45454545,Microempresa,1
1376,1377,2022,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,6.39414047742287,0.320951196037466,0.136535826079777,1.26455905018411,0.818124136227458,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,96,340327.96399345,296174.69762533,44153.26636812,9.915317,2707818.2,Pequena Empresa,11055005.6363636,Pequena Empresa,1
1377,1378,2022,GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,-0.961376286051611,0.0737588193410577,-0.0110686775843097,0.866987341772152,5.73239969719909,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,115,340327.96399345,296174.69762533,44153.26636812,9.915317,,,20826097.2727273,Média Empresa,1
1378,1379,2022,ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,5.95649514982928,0.786808228482712,0.434011406189517,2.10048295771042,1.69328819348262,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,55,340327.96399345,296174.69762533,44153.26636812,9.915317,886041.5,Pequena Empresa,5042062.81818182,Pequena Empresa,1
1379,1380,2022,COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,7.79852550427892,0.189458205995562,0.108474386509481,1.95117711887795,1.3057683915982,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,161,340327.96399345,296174.69762533,44153.26636812,9.915317,,,11138715.0,Pequena Empresa,1
1380,1381,2022,BIOMM S.A.,04.752.991/0001-10,-22.8488273063223,-0.821655201326295,-0.881900642186101,1.98480391096498,1.54600933950939,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,35,340327.96399345,296174.69762533,44153.26636812,9.915317,,,264722.636363636,Microempresa,1
1381,1382,2022,TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,0.215000155797214,0.374071039980603,0.0056586668615881,0.28459343533316,2.21964836981472,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,28,340327.96399345,296174.69762533,44153.26636812,9.915317,,,1797069.27272727,Microempresa,1
1382,1383,2022,PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,-7.05045476369654,-0.500620191421244,-0.694111533884242,0.272548738154175,-1.2401872300471,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,26,340327.96399345,296174.69762533,44153.26636812,9.915317,,,4738160.63636364,Pequena Empresa,1
1383,1384,2022,INFRACOMMERCE CXAAS S.A.,38.456.921/0001-36,-8.25462630336287,0.0637528736083545,-0.297249750645405,0.991893936306518,1.22371243445776,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,126,340327.96399345,296174.69762533,44153.26636812,9.915317,516598.0,Pequena Empresa,1372158.66666667,Microempresa,1
1384,1385,2022,ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,6.97772882071772,0.570303961540674,0.22378906497696,1.25267464588329,3.52440447896086,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,18,340327.96399345,296174.69762533,44153.26636812,9.915317,,,16274637.4545455,Média Empresa,1
1385,1386,2022,TECHNOS S.A.,09.295.063/0001-97,6.21143619917668,0.130546191690962,0.113671305575802,4.83735226231486,0.761263310188357,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,66,340327.96399345,296174.69762533,44153.26636812,9.915317,,,417217.727272727,Microempresa,1
1386,1387,2022,3R PETROLEUM ÓLEO E GÁS S.A.,12.091.809/0001-55,1.60223104990695,0.319526225280448,0.0741490761265242,1.76189167512633,0.83612763531451,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,76,340327.96399345,296174.69762533,44153.26636812,9.915317,,,2730234.25,Pequena Empresa,1
1387,1388,2022,WILSON SONS S.A.,33.130.691/0001-05,5.91348542968336,0.382475047229358,0.149174344555111,1.08278278489562,1.44031284489924,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,117,340327.96399345,296174.69762533,44153.26636812,9.915317,,,2344940.33333333,Microempresa,1
1388,1389,2022,GRUPO DE MODA SOMA S.A.,10.285.590/0001-08,3.1508438726348,0.139197252038797,0.0688197564120464,1.93241760881633,0.43661593514266,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,70,340327.96399345,296174.69762533,44153.26636812,9.915317,,,4902479.75,Pequena Empresa,1
1389,1390,2022,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,26.462.693/0001-28,6.78749642239395,0.157379345862888,0.235731379889687,4.53275593185906,0.535490825655205,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,109,340327.96399345,296174.69762533,44153.26636812,9.915317,,,970466.5,Microempresa,1
1390,1391,2022,ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,4.63233488769541,0.487286489657129,0.176234954809841,1.72166455834242,1.0137285784466,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,73,340327.96399345,296174.69762533,44153.26636812,9.915317,,,3114764.90909091,Pequena Empresa,1
1392,1393,2022,CPFL ENERGIA S.A.,02.429.144/0001-93,7.33534852046173,0.30368143079486,0.132611210325333,1.02022054721862,3.05623193551815,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,17,340327.96399345,296174.69762533,44153.26636812,9.915317,,,11269187.0909091,Pequena Empresa,1
1393,1394,2022,MPM CORPÓREOS S.A.,26.659.061/0001-59,-2.2058709853629,0.201377804007656,-0.0566631550498337,1.74011566193203,1.62402751359002,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,110,340327.96399345,296174.69762533,44153.26636812,9.915317,,,837659.0,Microempresa,1
1394,1395,2022,CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,1.34646442649217,0.313982768152111,0.106778104146908,1.87675805446083,1.4337636823711,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,1,340327.96399345,296174.69762533,44153.26636812,9.915317,17239860.0,Média Empresa,120783966.636364,Grande Empresa,1
1395,1396,2022,TC S.A.,26.345.998/0001-50,-10.3606433092334,-0.816617218649733,-0.829249956369397,5.34615476077238,0.0781107878257442,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,108,340327.96399345,296174.69762533,44153.26636812,9.915317,,,913636.0,Microempresa,1
1396,1397,2022,PADTEC HOLDING S.A.,02.365.069/0001-44,1.96408111650984,0.121946817964317,0.0266703123931916,1.87352011405194,2.66024955962234,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,14,340327.96399345,296174.69762533,44153.26636812,9.915317,619344.714285714,Pequena Empresa,88551.8181818182,Microempresa,1
1397,1398,2022,YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,-0.612694570916545,0.290464934916998,-0.0121456141811283,1.89638871408825,2.05710359151625,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,59,340327.96399345,296174.69762533,44153.26636812,9.915317,0.0,Microempresa,4072061.54545455,Pequena Empresa,1
1398,1399,2022,CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,4.64876922363794,0.107103940248587,0.0536120722324194,0.97902735893974,3.03307567765547,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,176,340327.96399345,296174.69762533,44153.26636812,9.915317,6803151.7,Média Empresa,2199364.45454545,Microempresa,1
1399,1400,2022,MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,3.72641131306367,0.115738430346943,0.131398939623052,2.78125097953171,1.39320184783697,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,75,340327.96399345,296174.69762533,44153.26636812,9.915317,,,2157004.36363636,Microempresa,1
1400,1401,2022,PBG S/A,83.475.913/0001-91,6.17416131334761,0.184921706884158,0.0696983312551982,1.16716731544682,4.30722705909546,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,175,340327.96399345,296174.69762533,44153.26636812,9.915317,,,1497178.36363636,Microempresa,1
1401,1402,2022,DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,13.7576199695966,0.145471539120007,0.0857510671519293,2.72032924226068,0.900749545432744,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,8,340327.96399345,296174.69762533,44153.26636812,9.915317,,,263858.272727273,Microempresa,1
1402,1403,2022,HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,-0.128277878516779,0.381053226992477,-0.0046173426098761,1.86249245249768,3.78171407531532,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,81,340327.96399345,296174.69762533,44153.26636812,9.915317,,,1297559.27272727,Microempresa,1
1403,1404,2022,INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03.758.318/0001-24,-1.34413593902427,0.905352622531577,-0.0958212694606108,0.756955759739313,-6.73929216585763,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,31,340327.96399345,296174.69762533,44153.26636812,9.915317,2884128.5,Pequena Empresa,3555340.27272727,Pequena Empresa,1
1404,1405,2022,UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,6.78374418832434,0.508271820390067,0.191920382991769,1.84778007700972,0.924658619396475,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,9,340327.96399345,296174.69762533,44153.26636812,9.915317,,,1289821.66666667,Microempresa,1
1405,1406,2022,AUREN ENERGIA S.A.,28.594.234/0001-23,8.29731709608553,0.357371658315363,0.485633933353228,1.49285306706066,1.11648383362361,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,111,340327.96399345,296174.69762533,44153.26636812,9.915317,,,11208232.5,Pequena Empresa,1
1406,1407,2022,PETRORECÔNCAVO S.A.,03.342.704/0001-30,17.5151789784626,0.540810816350738,0.387572124294214,1.5327401037972,0.728143430970513,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,30,340327.96399345,296174.69762533,44153.26636812,9.915317,,,2649388.0,Pequena Empresa,1
1407,1408,2022,ALPARGATAS S.A.,61.079.117/0001-05,1.2768833650208,0.0871890682293502,0.0259527684531259,2.52440522303885,0.475700888822065,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,157,340327.96399345,296174.69762533,44153.26636812,9.915317,,,4059512.54545455,Pequena Empresa,1
1408,1409,2022,TIM S.A.,02.421.421/0001-11,2.96189216043074,0.463851344871006,0.0775983671020878,0.790090554138208,1.22103226063019,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,16,340327.96399345,296174.69762533,44153.26636812,9.915317,,,43124888.0,Média Empresa,1
1409,1410,2022,ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,2.06416292102393,0.0547893913566121,0.014849698144285,1.67831130038317,1.45943153006058,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,102,340327.96399345,296174.69762533,44153.26636812,9.915317,,,3684510.0,Pequena Empresa,1
1410,1411,2022,EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,6.18236538495596,0.225606014662077,0.305109430462159,4.9143858439377,0.21913687412755,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,53,340327.96399345,296174.69762533,44153.26636812,9.915317,,,3440466.90909091,Pequena Empresa,1
1411,1412,2022,TRISUL S.A.,08.811.643/0001-27,2.70864643404982,0.15210254251779,0.0917424073026688,3.99581129111763,0.967976485621441,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,60,340327.96399345,296174.69762533,44153.26636812,9.915317,,,1155467.36363636,Microempresa,1
1412,1413,2022,CM HOSPITALAR S.A,12.420.164/0001-57,2.71697924520881,0.0617104083893374,0.0296955444392754,1.75191858172368,3.19200488326386,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,79,340327.96399345,296174.69762533,44153.26636812,9.915317,,,5521331.0,Pequena Empresa,1
1414,1415,2022,JHSF PARTICIPACOES S.A.,08.294.224/0001-65,6.12391112077357,0.500918462408758,0.332315156154382,4.20724128578993,1.00046340145974,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,52,340327.96399345,296174.69762533,44153.26636812,9.915317,318619.25,Microempresa,4167067.72727273,Pequena Empresa,1
1415,1416,2022,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,1.94825441765086,0.0487660400464777,0.0108799421919911,1.5234871746639,1.88954742306669,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,134,340327.96399345,296174.69762533,44153.26636812,9.915317,,,2281121.63636364,Microempresa,1
1416,1417,2022,POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,7.29451822397362,0.135180098673505,0.0613544125201397,1.93437675000127,1.98639356618693,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,174,340327.96399345,296174.69762533,44153.26636812,9.915317,,,2167643.09090909,Microempresa,1
1417,1418,2022,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,1.80578715484698,0.0720420866144846,0.0490623838360404,2.83642913023994,1.05287176815901,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,48,340327.96399345,296174.69762533,44153.26636812,9.915317,,,750407.6,Microempresa,1
1418,1419,2022,CSN MINERAÇÃO S.A.,08.902.291/0001-15,11.7759467254101,0.433337296395783,0.222285460443061,2.0713942788687,1.19895164115239,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,61,340327.96399345,296174.69762533,44153.26636812,9.915317,,,21831247.25,Média Empresa,1
1419,1420,2022,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,-11.0640382319022,0.13556620647596,-0.354815630384866,0.626898841839448,11.3785578867543,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,72,340327.96399345,296174.69762533,44153.26636812,9.915317,,,3448244.45454545,Pequena Empresa,1
1420,1421,2022,ELETROMIDIA S.A.,09.347.516/0001-81,2.49801509596051,0.314601151531667,0.0642642672673499,0.740159480553173,1.15730000230611,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,68,340327.96399345,296174.69762533,44153.26636812,9.915317,,,1094259.75,Microempresa,1
1421,1422,2022,BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,6.34142581659772,0.109918933422956,0.0579784581359295,3.39595756095113,0.274714083546365,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,62,340327.96399345,296174.69762533,44153.26636812,9.915317,,,761838.75,Microempresa,1
1422,1423,2022,EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,2.91174066051927,0.0581042789792298,0.0841403731595695,2.48011406463209,1.45584258259809,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,131,340327.96399345,296174.69762533,44153.26636812,9.915317,,,2777124.54545455,Pequena Empresa,1
1423,1424,2022,MARCOPOLO S.A.,88.611.835/0001-29,5.90644120967906,0.0711990764488928,0.080655984229316,1.81121151698696,1.30760493800965,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,180,340327.96399345,296174.69762533,44153.26636812,9.915317,,,3808173.72727273,Pequena Empresa,1
1424,1425,2022,PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,19.3512090090293,0.57601956161034,0.294741881557444,0.995852953930532,1.68043141183089,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,114,340327.96399345,296174.69762533,44153.26636812,9.915317,,,873007333.272727,Grande Empresa,1
1425,1426,2022,NEOGRID PARTICIPAÇÕES S.A.,10.139.870/0001-08,1.85228601612329,0.0916473186903333,0.0493514508160017,2.63728119241906,0.547853688822043,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,69,340327.96399345,296174.69762533,44153.26636812,9.915317,,,468535.5,Microempresa,1
1426,1427,2022,MARISA LOJAS S.A.,61.189.288/0001-89,-16.7275371728774,0.0095471833554491,-0.188871607584363,1.09081220081003,5.00357319638659,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,160,340327.96399345,296174.69762533,44153.26636812,9.915317,,,2597861.18181818,Pequena Empresa,1
1427,1428,2022,GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,09.229.201/0001-30,5.74703559684717,0.121745047530108,0.056085234734723,2.65107881568165,2.47051671029004,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,64,340327.96399345,296174.69762533,44153.26636812,9.915317,,,2024010.0,Microempresa,1
1428,1429,2022,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,2.24905519203338,0.398536851340161,0.052002451563179,1.7758935667936,2.32599731386104,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,74,340327.96399345,296174.69762533,44153.26636812,9.915317,,,2643940.63636364,Pequena Empresa,1
1429,1430,2022,GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,0.341480806091786,0.113723409952613,0.0061451792085817,1.61771491073768,1.89220681850655,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,56,340327.96399345,296174.69762533,44153.26636812,9.915317,,,5291150.63636364,Pequena Empresa,1
1430,1431,2022,MAGAZINE LUIZA S.A.,47.960.950/0001-21,-1.32123351139105,0.05188500753988,-0.0133777037787767,1.47901617516437,2.54652130809194,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,137,340327.96399345,296174.69762533,44153.26636812,9.915317,,,13642299.0,Pequena Empresa,1
1431,1432,2022,VITTIA S.A.,45.365.558/0001-09,15.387528678489,0.231463913504725,0.173268984282024,2.21126246572352,0.651422920065956,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,133,340327.96399345,296174.69762533,44153.26636812,9.915317,,,669079.75,Microempresa,1
1432,1433,2022,CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,-0.0091242957184242,0.0266150915074187,-0.0002309335488713,1.60922972896828,2.19223767567174,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,136,340327.96399345,296174.69762533,44153.26636812,9.915317,,,26460716.6363636,Média Empresa,1
1433,1434,2022,CAMIL ALIMENTOS S.A.,64.904.295/0001-03,6.03609646739302,0.0898181037738517,0.0530976818061071,2.45797888395336,1.7547645867438,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,165,340327.96399345,296174.69762533,44153.26636812,9.915317,,,4507372.0,Pequena Empresa,1
1434,1435,2022,MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,-0.546264336933461,0.0810744761135151,-0.0185790376184016,2.03475855357274,2.43782630810726,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,54,340327.96399345,296174.69762533,44153.26636812,9.915317,5370133.0,Média Empresa,11538571.2727273,Pequena Empresa,1
1435,1436,2022,AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,9.0687713767668,0.169155727130192,0.099802868678795,1.45744362097642,0.75517075498956,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,88,340327.96399345,296174.69762533,44153.26636812,9.915317,,,1438027.72727273,Microempresa,1
1436,1437,2022,WEG S.A.,84.429.695/0001-11,15.1872174748158,0.187834683766664,0.142882853082533,1.91498056539117,0.84509476596,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,177,340327.96399345,296174.69762533,44153.26636812,9.915317,,,8257932.09090909,Pequena Empresa,1
1437,1438,2022,T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,-1.64284531221076,0.122450843402102,-0.025665847770563,1.12076742220296,3.48871687221202,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,23,340327.96399345,296174.69762533,44153.26636812,9.915317,,,563038.636363636,Microempresa,1
1438,1439,2022,VALID SOLUÇÕES S.A.,33.113.309/0001-47,1.37056662828144,0.224523088563224,0.0194223057224052,1.86797082379211,1.09271887952541,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,116,340327.96399345,296174.69762533,44153.26636812,9.915317,1662583.5,Pequena Empresa,1510098.09090909,Microempresa,1
1439,1440,2022,ANIMA HOLDING S.A.,09.288.252/0001-32,0.106727573628655,0.267278489662893,0.0032144983022431,1.30643210512995,2.35221123559567,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,65,340327.96399345,296174.69762533,44153.26636812,9.915317,,,1905193.72727273,Microempresa,1
1440,1441,2022,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07.206.816/0001-15,4.21206640994198,0.0888946368446487,0.0475692811035022,1.97656458973341,0.705167348589992,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,41,340327.96399345,296174.69762533,44153.26636812,9.915317,6952716.4,Média Empresa,6873058.54545455,Pequena Empresa,1
1441,1442,2022,HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,2.07292654916344,0.188366097147402,0.118862094111339,3.03622431665953,1.44610759420694,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,138,340327.96399345,296174.69762533,44153.26636812,9.915317,1159326.3,Pequena Empresa,2203722.90909091,Microempresa,1
1442,1443,2022,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,14.4165050225334,0.515922221826767,0.317953280895944,3.64671503426038,0.174926022881398,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,40,340327.96399345,296174.69762533,44153.26636812,9.915317,,,804050.0,Microempresa,1
1443,1444,2022,DESKTOP S.A.,08.170.849/0001-15,2.18147948039913,0.45791647028202,0.0773701575063488,0.866260433946427,1.64832450683865,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,51,340327.96399345,296174.69762533,44153.26636812,9.915317,,,1353340.66666667,Microempresa,1
1444,1445,2022,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,5.18468474207855,0.176775840932543,0.158637140067199,2.47632002489558,1.15085427552082,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,170,340327.96399345,296174.69762533,44153.26636812,9.915317,0.0,Microempresa,8079699.09090909,Pequena Empresa,1
1445,1446,2022,BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,1.97200778095848,0.442285362813679,0.0616131638457073,1.74268734309391,1.23286211571368,5.785093,48.828887,5.164767,57.028333,12.561295,12.380487,101,340327.96399345,296174.69762533,44153.26636812,9.915317,,,1062061.33333333,Microempresa,1
